name,mult,charge,chi,smi
S(4360),2,0,"InChI=1S/C5H7O/c6-3-5-1-4(5)2-5/h3-4,6H,1-2H2",O[CH]C12C(C1)C2
S(1546),2,0,"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h1-3,5-6H,4H2",OC1OOC[CH]C=C1
S(4223),2,0,"InChI=1S/C5H7O2/c1-2-3-4-5(6)7/h1-2H,3-4H2,(H,6,7)",OC(=O)CCC=[CH]
S(2160),2,0,"InChI=1S/C5H7O2/c1-2-3-4-5(6)7/h2H,1,3-4H2",O=C([O])CCC=C
C5H7O(682),2,0,"InChI=1S/C5H7O/c1-2-5-4(1)3-6-5/h5H,1-3H2",O1C2CC[C]2C1
S(5424),2,0,"InChI=1S/C5H7O/c1-4-3-6-5(4)2/h5H,1-3H2",[CH2]C1OCC1=C
S(835),2,0,"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1-3,5-6H,4H2",OC=CC1OOC[CH]1
S(5441),2,0,"InChI=1S/C5H7O3/c6-1-3-4-2-7-8-5(3)4/h1,3-6H,2H2",O[CH]C1C2C1OOC2
S(1627),2,0,"InChI=1S/C5H7O3/c1-2-4-3-5(6)8-7-4/h4H,1-3H2",O=C1OOC(C1)C[CH2]
C4H7(204),2,0,"InChI=1S/C4H7/c1-3-4-2/h1,3H,4H2,2H3",CCC=[CH]
S(4094),2,0,"InChI=1S/C5H7O3/c1-4(2)5(3-6)8-7/h3,5,7H,1-2H2",OOC(C([CH2])=C)C=O
S(2868),2,0,"InChI=1S/C5H9O3/c1-5(8-7)3-2-4-6/h2-3,5-6H,4H2,1H3",OCC=CC(O[O])C
S(1740),2,0,"InChI=1S/C5H9O3/c1-2-3-5(4-6)8-7/h2-3,5-6H,4H2,1H3",OCC(O[O])C=CC
C5H8O(852),1,0,"InChI=1S/C5H8O/c1-4-2-5(4)3-6/h3-5H,2H2,1H3",O=CC1C(C1)C
S(440),2,0,"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2-5,7H,1H2",OOC([CH]C=O)C=C
S(1501),2,0,"InChI=1S/C5H7O2/c1-2-3-4-5(6)7-4/h4H,1-3H2",O=C1OC1CC[CH2]
S(1841),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h2-3H,4H2,1H3",O=C(O[O])CC=CC
S(732),2,0,"InChI=1S/C5H7O3/c1-3-5(6)4(2)8-7/h3-4H,1H2,2H3",O=C(C(O[O])C)C=C
S(2470),1,0,"InChI=1S/C5H10O/c6-4-3-5-1-2-5/h5-6H,1-4H2",OCCC1CC1
S(1320),1,0,"InChI=1S/C2H4O2/c1-2-4-3/h2-3H,1H2",OOC=C
S(1730),2,0,"InChI=1S/C5H7O2/c6-3-1-2-5-4-7-5/h2-3,5H,1,4H2",O=CC[CH]C1OC1
S(1329),2,0,"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-2,5H,3-4H2",[O]CC=CCC=O
S(5499),2,0,"InChI=1S/C5H7O2/c1-7-5-3-2-4-6/h3-5H,1-2H2",O=CCC=CO[CH2]
S(3084),2,0,"InChI=1S/C5H7O/c1-3-4-5-6-2/h3,5H,1H2,2H3",COC=C=C[CH2]
S(3088),1,0,"InChI=1S/C5H8O/c1-3-4-5-6-2/h3-5H,1H2,2H3",COC=CC=C
S(621),1,0,"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)",OC(=O)C=CCC
S(622),1,0,"InChI=1S/C5H8O2/c1-2-5(7)3-4-6/h3,5,7H,2H2,1H3",OC(CC)C=C=O
S(1437),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4H,3H2,1H3",[O]C(CC=O)=CC
C4H6(1138),1,0,"InChI=1S/C4H6/c1-3-4-2/h1H,4H2,2H3",CCC#C
S(1991),2,0,"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h2,4,6H,1,3H2",OC=CCC(O[O])=C
S(1581),2,0,"InChI=1S/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2",OC(C[CH2])C=C
S(5506),2,0,"InChI=1S/C5H7O2/c1-2-4-7-5-6-3-1/h1,3-4H,2,5H2",O1COC=CC[CH]1
S(2199),2,0,"InChI=1S/C5H7O3/c6-5(8-7)4-2-1-3-4/h2,4,7H,1,3H2",OOC(=O)C1CC[CH]1
S(4943),1,0,"InChI=1S/C5H6O2/c6-5-3-1-2-4(3)7-5/h3-4H,1-2H2",O=C1OC2C1CC2
S(1163),2,0,"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h2-3,5,7H,1H3",OOC(C)C=C[C]=O
S(2263),1,0,"InChI=1S/C5H6O2/c1-4-5(7-4)2-3-6/h2,4-5H,1H3",O=C=CC1OC1C
S(1237),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5(7)4(3)8-5/h3-4,6H,1-2H2",OC1C2OC2([O])CC1
S(912),1,0,"InChI=1S/C5H8O3/c1-2-5(8-7)3-4-6/h2,4-5,7H,1,3H2",OOC(CC=O)C=C
S(711),2,0,"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h2,4-5H,1,3H2",[O]C1OOC=CCC1
S(3664),2,0,"InChI=1S/C5H7O3/c1-2-3-4-7-8-5-6/h3-5H,1-2H2",O=COOC=CC[CH2]
S(5617),2,0,"InChI=1S/C5H7O3/c6-4-8-7-3-5-1-2-5/h3-5H,1-2H2",O=COO[CH]C1CC1
S(5620),1,0,"InChI=1S/C4H6O/c5-3-4-1-2-4/h3-4H,1-2H2",O=CC1CC1
C5H7O(870),2,0,"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h3H,1-2,4H2",[CH2]C=1OCCC=1
S(1462),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(6)8-7-4/h1,5-6H,2-3H2",OC1OOC(CC1)=[CH]
S(2016),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(6)8-7-4/h5H,1-3H2",[O]C1OOC(CC1)=C
S(5649),2,0,"InChI=1S/C5H7O3/c1-3-5(2)8-7-4-6/h4H,1-3H2",O=COOC(C[CH2])=C
S(5653),2,0,"InChI=1S/C5H7O3/c1-5(2-3-5)8-7-4-6/h4H,1-3H2",O=COOC1(CC1)[CH2]
C5H7O(356),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h3-4,6H,1-2H2",OC(C=C[CH2])=C
S(1014),2,0,"InChI=1S/C3H3O3/c4-2-1-3-6-5/h1H,3H2",[O]OCC=C=O
S(897),1,0,"InChI=1S/C5H6O2/c6-4-2-1-3-5-7/h1,4-5,7H,2H2",OC=C=CCC=O
C5H7O(406),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-4,6H,1H3",O[C]=CC=CC
S(647),2,0,"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h4-6H,1-2H2",O[C]1C2OC2CC1
S(4511),2,0,"InChI=1S/C5H7O2/c6-5-2-1-3-7-4-5/h3-4,6H,1-2H2",OC=1CC[CH]OC=1
S(1632),1,0,"InChI=1S/C5H8O3/c1-2-4-3-5(6)8-7-4/h4H,2-3H2,1H3",O=C1OOC(CC)C1
C(2518),1,0,InChI=1S/CH4/h1H4,C
S(1380),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h2-4,6-7H,5H2",OC=C[C]=CCOO
S(715),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h3,5,7H,1-2H2",OOC=CCC[C]=O
S(2706),1,0,"InChI=1S/C5H6O2/c6-3-4-1-2-5(4)7/h3-4H,1-2H2",O=C1C(CC1)C=O
S(874),1,0,"InChI=1S/C5H8O3/c1-4-2-3-5(7-4)8-6/h5-6H,1-3H2",OOC1OC(CC1)=C
S(624),1,0,"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3",OC(C=CC)C=O
S(625),1,0,"InChI=1S/C5H8O2/c1-5(7)3-2-4-6/h2-5,7H,1H3",OC(C)C=CC=O
S(2086),2,0,"InChI=1S/C3H5O2/c1-2-3-5-4/h2-4H,1H2",OOC=C[CH2]
S(1605),1,0,"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-2,4,6H,3H2",OC=C1OCC=C1
S(283),2,0,"InChI=1S/C5H7O3/c1-4-5(8-4)2-3-7-6/h3,5-6H,1-2H2",OO[CH]CC1OC1=C
S(3216),1,0,"InChI=1S/C5H6O2/c1-4-5(7-4)2-3-6/h3,5H,1-2H2",O=CCC1OC1=C
S(660),1,0,"InChI=1S/C5H8O3/c6-4-3-5(8-7)1-2-5/h3-4,6-7H,1-2H2",OC=CC1(OO)CC1
S(1567),1,0,"InChI=1S/C5H10O3/c1-2-5(8-7)3-4-6/h4-5,7H,2-3H2,1H3",OOC(CC)CC=O
S(125),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h2-6H,1H2",OOC1OC=CC[CH]1
S(5781),1,0,"InChI=1S/C5H6O2/c1-2-4-5(7-4)6-3-1/h1,3-5H,2H2",O1C2C1OC=CC2
S(2220),1,0,"InChI=1S/C5H8O3/c6-3-1-2-5(8)4-7/h4,6H,1-3H2",OCCCC(=O)C=O
C5H7O3(57),2,0,"InChI=1S/C5H7O3/c6-8-5-3-1-2-4(5)7-5/h2,4,6H,1,3H2",OOC12OC1[CH]CC2
S(233),2,0,"InChI=1S/C5H7O3/c6-5(8-7)3-1-2-4-5/h1,3,7H,2,4H2",OOC1([O])CCC=C1
S(829),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h1-2,7H,3-4H2",OOC(=O)CCC=[CH]
S(1986),2,0,"InChI=1S/C5H9O2/c6-4-2-1-3-5-7/h1,4,7H,2-3,5H2",OCC[CH]CC=O
S(5443),2,0,"InChI=1S/C5H7O3/c6-2-1-5-3-7-8-4-5/h1-3,5-6H,4H2",OC=CC1COO[CH]1
S(5806),2,0,"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1-3,5-6H,4H2",OC=CC(C[O])C=O
S(5505),2,0,"InChI=1S/C5H7O2/c6-2-1-5-3-7-4-5/h2-3,5H,1,4H2",O=CCC1CO[CH]1
C5H8O(86),1,0,"InChI=1S/C5H8O/c1-2-3-5-4-6-5/h2,5H,1,3-4H2",C=CCC1OC1
S(1961),2,0,"InChI=1S/C3H5O/c1-3-2-4-3/h3H,1-2H2",[CH2]C1OC1
S(1046),2,0,"InChI=1S/C3H5O/c1-3-4-2/h3H,1-2H2",C=CO[CH2]
S(3042),2,0,"InChI=1S/C3H3O3/c4-2-1-3-6-5/h1,3,5H",OOC=C[C]=O
S(2027),1,0,InChI=1S/C3H2O2/c4-2-1-3-5/h1-2H,O=CC=C=O
S(3820),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-8-5(4)7/h2,5,7H,1,3H2",OC1OCC[CH]C1=O
S(3531),2,0,"InChI=1S/C3H3O3/c4-3-1-2-5-6-3/h1H,2H2",[O]C=1OOCC=1
S(429),1,0,"InChI=1S/C3H4O3/c4-2-1-3-6-5/h1-3,5H",OOC=CC=O
S(247),2,0,"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h3-5,7H,2H2,1H3",OOC(CC)[CH]C=O
C3H5O(803),2,0,"InChI=1S/C3H5O/c1-2-3-4/h2-4H,1H2",O[CH]C=C
S(3830),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h2,6-7H,3-5H2",OCC=[C]CCOO
S(2604),1,0,"InChI=1S/C5H10O3/c6-4-2-1-3-5-8-7/h1-2,6-7H,3-5H2",OCC=CCCOO
S(840),2,0,"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h5H,1-2,4H2",O=[C]CC1OOCC1
S(1959),1,0,"InChI=1S/C5H8O3/c1-5(8-7)3-2-4-6/h2,5,7H,3H2,1H3",OOC(CC=C=O)C
S(3380),1,0,"InChI=1S/C5H8O2/c6-4-5-2-1-3-7-5/h4-5H,1-3H2",O=CC1OCCC1
S(1083),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h4,7H,2H2,1H3",OOC(=O)C=[C]CC
S(605),1,0,"InChI=1S/C5H8O2/c6-4-2-1-3-5(4)7/h1-2,4-7H,3H2",OC1C(O)C=CC1
C5H7O(140),2,0,"InChI=1S/C5H7O/c1-2-3-4-5-6/h3,5H,2H2,1H3",[O]C=C=CCC
S(2131),2,0,"InChI=1S/C5H9O/c1-5(2)3-4-6/h3-4,6H,1-2H3",O[CH]C=C(C)C
S(4398),2,0,"InChI=1S/C4H5O2/c1-2-4(6)3-5/h1-4,6H",OC(C=[CH])C=O
S(2569),2,0,InChI=1S/C4H5O2/c5-4-1-2-6-3-4/h1-5H,OC1C=CO[CH]1
S(6027),1,0,"InChI=1S/C4H4O2/c5-4-1-2-6-3-4/h1-3,5H",OC=1C=COC=1
S(1934),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h1-3,6-7H,4-5H2",OCC=C[CH]COO
S(3083),1,0,"InChI=1S/C5H8O2/c6-3-1-2-5-4-7-5/h1-2,5-6H,3-4H2",OCC=CC1OC1
C5H7O(459),2,0,"InChI=1S/C5H7O/c1-2-4-6-5-3-1/h1-3H,4-5H2",O1C[CH]C=CC1
S(2228),2,0,"InChI=1S/C5H7O3/c1-2-4-7-8-5-3-6/h2-3,5H,1,4H2",O=C[CH]OOCC=C
S(1859),2,0,"InChI=1S/C5H7O3/c1-2-5(6)3-4-8-7/h1,5-6H,3-4H2",OC(CCO[O])C#C
S(830),2,0,"InChI=1S/C5H7O3/c1-2-7-8-4(1)5-3-6-5/h3-5H,1-2H2",O1C(C2OOCC2)[CH]1
S(1424),2,0,"InChI=1S/C5H7O3/c1-3-4(6)2-5(3)8-7/h3,5,7H,1-2H2",OOC1C(C(=O)C1)[CH2]
S(606),1,0,"InChI=1S/C5H8O2/c6-4-1-2-5(7)3-4/h1-2,4-7H,3H2",OC1CC(O)C=C1
S(1425),1,0,"InChI=1S/C5H6O3/c1-2-5(6)3-4-8-7/h2-4,7H,1H2",OOC=CC(=O)C=C
S(1430),2,0,"InChI=1S/C5H5O2/c1-2-5(7)3-4-6/h2-4H,1H2",[O]C(C=C)=CC=O
S(2061),2,0,"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,4,7H,1,3H2",OO[C](CC=C)C=O
S(1937),1,0,"InChI=1S/C4H6O/c1-2-3-4-5/h2-5H,1H2",OC=CC=C
S(2105),2,0,"InChI=1S/C5H7O3/c1-5(2-3-6)4-8-7/h2,6-7H,1,4H2",OOCC(C=[C]O)=C
S(2064),2,0,"InChI=1S/C5H9O3/c1-2-3-5(4-6)8-7/h2,4-5,7H,3H2,1H3",OOC(C[CH]C)C=O
S(4043),2,0,"InChI=1S/C5H7O3/c1-2-6-4-5-8-7-3-1/h1-3H,4-5H2",O1CCOO[CH]C=C1
S(6157),2,0,"InChI=1S/C5H7O3/c6-2-1-4-8-5-3-7/h1-2,4H,3,5H2",[O]CCOC=CC=O
S(5001),2,0,"InChI=1S/C5H9O3/c6-8-2-1-5-3-7-4-5/h3,5-6H,1-2,4H2",OOCCC1CO[CH]1
S(594),2,0,"InChI=1S/C5H9O2/c1-2-3-4-5(6)7/h3-6H,2H2,1H3",OC([O])C=CCC
S(1397),1,0,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",OC=O
S(4758),2,0,"InChI=1S/C5H7O3/c1-2-4-7-8-5-3-6/h2-4H,1,5H2",O=CCOO[CH]C=C
S(2268),2,0,"InChI=1S/C2H3O2/c3-1-2-4/h1H,2H2",[O]CC=O
C5H8O(752),1,0,"InChI=1S/C5H8O/c1-2-3-4-5-6/h6H,2-3H2,1H3",OC#CCCC
S(661),1,0,"InChI=1S/C5H8O3/c6-5(8-7)3-4-1-2-4/h3,5-7H,1-2H2",OC(OO)C=C1CC1
S(248),2,0,"InChI=1S/C5H9O3/c1-2-3-5(4-6)8-7/h3-5,7H,2H2,1H3",OOC([CH]CC)C=O
S(1005),2,0,"InChI=1S/C5H7O3/c6-3-1-2-4-5(3)8-7-4/h3-4,6H,1-2H2",OC1CCC2OO[C]12
C5H7O(91),2,0,"InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3,5H,2H2,1H3",C[CH]C1OC1=C
S(4549),2,0,"InChI=1S/C5H7O/c1-3-4-5(2)6/h3-4H,2H2,1H3",[O]C(C=CC)=C
S(1064),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h4,6H,2-3H2,1H3",O[C]=CCCC
S(4788),1,0,"InChI=1S/C5H8O2/c1-2-4-5(3-6)7-4/h3-5H,2H2,1H3",O=CC1OC1CC
S(1544),2,0,"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h3,5-6H,2,4H2",OC1OOCC[C]=C1
S(304),1,0,"InChI=1S/C5H8O3/c1-2-5(6)3-4-8-7/h2,7H,1,3-4H2",OOCCC(=O)C=C
S(602),2,0,"InChI=1S/C5H9O2/c6-5(7)3-1-2-4-5/h3,6-7H,1-2,4H2",OC1(O)CCC[CH]1
S(5430),2,0,"InChI=1S/C5H7O/c1-5-2-4(5)6-3-5/h4H,1-3H2",[CH2]C12C(OC2)C1
S(1729),2,0,"InChI=1S/C5H7O2/c6-3-1-2-5-4-7-5/h1,3,5H,2,4H2",[O]C=CCC1OC1
C5H7O(801),2,0,"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h2-6H,1H2",OC1C(C=C1)[CH2]
S(1817),2,0,"InChI=1S/C5H9O/c1-2-3-4-5-6/h3,6H,2,5H2,1H3",OC[C]=CCC
S(2822),2,0,"InChI=1S/C4H5O2/c1-6-4-2-3-5/h2-4H,1H2",O=CC=CO[CH2]
C5H7O(410),2,0,"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h2-5H,1H3",O=CC1C(C)[CH]1
S(2793),1,0,"InChI=1S/C5H6O2/c6-5-3-1-4(2-3)7-5/h3-4H,1-2H2",O=C1OC2CC1C2
S(2517),2,0,InChI=1S/CH3O2/c1-3-2/h1H3,[O]OC
S(491),1,0,"InChI=1S/C3H6O3/c4-2-1-3-6-5/h2,5H,1,3H2",OOCCC=O
S(3063),2,0,"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-4,6H,1-2H2",OC=C1C(C1)[CH2]
S(999),1,0,"InChI=1S/C5H8O3/c1-3-5-6-4(2)7-8-5/h3-5H,1H2,2H3",CC1OC(OO1)C=C
S(4911),1,0,"InChI=1S/C4H8O/c1-2-3-4-5/h3-5H,2H2,1H3",OC=CCC
S(1362),2,0,"InChI=1S/C5H7O3/c6-4-3-1-2-7-8-5(3)4/h3-5H,1-2H2",[O]C1C2C1OOCC2
S(939),1,0,"InChI=1S/C5H8O3/c1-5(2-3-6)4-8-7/h2-3,6-7H,1,4H2",OC=CC(COO)=C
S(3002),2,0,"InChI=1S/C5H9O/c1-5-3-2-4-6-5/h5H,1-4H2",[CH2]C1OCCC1
S(544),2,0,"InChI=1S/C5H7O3/c1-5-6-3-2-4-7-8-5/h2-3,5H,1,4H2",[CH2]C1OC=CCOO1
S(4798),2,0,"InChI=1S/C5H7O3/c1-2-7-8-5-3-4-6/h2-4H,1,5H2",O=C[CH]COOC=C
S(6371),2,0,"InChI=1S/C4H5O2/c5-2-1-4-3-6-4/h1-2,4H,3H2",[O]C=CC1OC1
S(1447),1,0,"InChI=1S/C5H8O3/c6-3-1-2-5(8)4-7/h3-5,8H,1-2H2",OC(CCC=O)C=O
S(3010),1,0,"InChI=1S/C5H8O2/c6-3-1-5-2-4-7-5/h3,5H,1-2,4H2",O=CCC1OCC1
S(2664),2,0,"InChI=1S/C3H5O3/c1-2-3(4)6-5/h2H2,1H3",O=C(O[O])CC
S(1545),2,0,"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h1,3-6H,2H2",OC1OO[CH]CC=C1
S(1333),2,0,"InChI=1S/C5H7O3/c6-4-2-1-3-5(7)8/h1,3-5,7H,2H2",OC([O])C=CCC=O
S(1323),2,0,"InChI=1S/C4H5O/c1-2-3-4-5/h1-2,4H,3H2",O=CCC=[CH]
S(592),2,0,"InChI=1S/C5H9O2/c1-2-5(7)3-4-6/h3-5,7H,2H2,1H3",OC(CC)C=C[O]
S(1625),2,0,"InChI=1S/C5H7O3/c1-2-4-3-5(6)8-7-4/h2-3H2,1H3",O=C1OO[C](CC)C1
S(6595),2,0,"InChI=1S/C5H7O3/c1-2-4(6)3-5(7)8/h2-3H2,1H3",O=C(CC)CC([O])=O
S(1806),2,0,"InChI=1S/C4H7O/c1-3-4(2)5/h2-3H2,1H3",[O]C(CC)=C
S(2716),2,0,"InChI=1S/C4H5O3/c1-2-4(3-5)7-6/h2-4H,1H2",O=CC(O[O])C=C
C4H9(2423),2,0,"InChI=1S/C4H9/c1-3-4-2/h3H,4H2,1-2H3",CC[CH]C
S(635),1,0,"InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1,3,5-6H,2,4H2",OC1OCCC=C1
S(5120),2,0,"InChI=1S/C5H7O2/c1-3-7-4-5(2)6/h3-4,6H,1-2H2",OC(=COC=C)[CH2]
S(2925),2,0,"InChI=1S/C5H7O3/c1-4(2)5(3-6)8-7/h3,5H,1H2,2H3",O=CC(O[O])C(C)=C
S(2219),2,0,"InChI=1S/C5H7O3/c6-3-1-2-5(8)4-7/h6H,1-3H2",OCCCC(=O)[C]=O
C5H7(664),2,0,"InChI=1S/C5H7/c1-2-4-5-3-1/h1-2,5H,3-4H2",C1[CH]CC=C1
S(5820),2,0,"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1,3,5-6,8H,4H2",OCC(C=[C]O)C=O
S(6677),2,0,"InChI=1S/C5H7O3/c6-2-4-1-5(7)8-3-4/h1,3-4,6-7H,2H2",OCC1C=C(O[CH]1)O
S(1692),1,0,"InChI=1S/C5H10O3/c1-2-3-5(4-6)8-7/h4-5,7H,2-3H2,1H3",OOC(CCC)C=O
CHO3(1845),2,0,InChI=1S/CHO3/c2-1-4-3/h3H,OO[C]=O
S(5561),2,0,"InChI=1S/C5H7O3/c1-5(7-8-5)3-2-4-6/h2,4,6H,1,3H2",OC=CCC1(OO1)[CH2]
S(1985),2,0,"InChI=1S/C5H9O2/c6-4-2-1-3-5-7/h2,4,7H,1,3,5H2",OCCCC=C[O]
S(2248),2,0,"InChI=1S/C5H9O/c1-3-4-5-6-2/h5H,3H2,1-2H3",CC[C]=COC
S(1091),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,6-7H,2-3H2",O[C]1CC(O)=CC1
S(4221),2,0,"InChI=1S/C5H7O2/c6-5-3-1-2-4(5)7-5/h2,4,6H,1,3H2",OC12OC1[CH]CC2
S(476),2,0,"InChI=1S/C5H7O3/c6-8-5-2-3-1-4(5)7-3/h3,5-6H,1-2H2",OOC1CC2O[C]1C2
C5H6O(814),1,0,InChI=1S/C5H6O/c1-4-2-3-5(4)6/h1-3H2,O=C1CCC1=C
S(1453),2,0,"InChI=1S/C5H7O2/c6-5-3-1-2-4-7-5/h2,4-5H,1,3H2",[O]C1OC=CCC1
S(1109),1,0,"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h2,4,6-7H,1,3H2",OC1CC(OO)=CC1
S(1478),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,5,7H,2-3H2",OC1CC=C([O])C1
C5H7(211),2,0,"InChI=1S/C5H7/c1-2-4-5-3-1/h1-3H,4-5H2",C1CC=C[CH]1
S(1588),2,0,"InChI=1S/C5H9O/c1-3-5(6)4-2/h1,3-4H2,2H3",O=C(CC)C[CH2]
S(4318),2,0,"InChI=1S/C3H3O2/c1-3-2-4-5-3/h2H,1H2",[CH2]C=1OOC=1
S(1409),2,0,"InChI=1S/C3H3O2/c1-3(5)2-4/h2H,1H2",[O]C(=C)C=O
S(2511),2,0,"InChI=1S/C5H7O/c1-5-2-3-6-4-5/h2-3,5H,1,4H2",[CH2]C1COC=C1
S(623),1,0,"InChI=1S/C5H8O2/c1-2-3-4-5-7-6/h2-6H,1H3",OOC=CC=CC
S(2823),2,0,"InChI=1S/C4H5O2/c5-3-1-2-4-6/h1-3H,4H2",[O]CC=CC=O
S(2466),2,0,"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,5,7H,1-2H2",OC(C=C)C(=O)[CH2]
C5H7O(270),2,0,"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1-2,5H,3-4H2",[O]C1CC=CC1
S(4169),2,0,"InChI=1S/C5H9O/c1-3-5-4(2)6-5/h3-5H,1-2H3",CC1OC1[CH]C
S(2603),2,0,"InChI=1S/C5H9O3/c6-4-2-1-3-5-8-7/h1-2,6H,3-5H2",OCC=CCCO[O]
S(1278),2,0,"InChI=1S/C2H3O3/c3-1-2-5-4/h1H,2H2",O=CCO[O]
S(839),2,0,"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h3H,1-2,4H2",O=CC[C]1OOCC1
S(6874),2,0,"InChI=1S/C5H7O3/c6-3-1-5(8)2-4-7/h3H,1-2,4H2",[O]CCC(=O)CC=O
S(3229),2,0,"InChI=1S/C4H5O2/c1-4(6)2-3-5/h3H,1-2H2",O=C(CC=O)[CH2]
S(1702),1,0,InChI=1S/C5H8O3/c6-5-3-1-2-4-7-8-5/h1-4H2,O=C1OOCCCC1
S(2802),2,0,"InChI=1S/C5H9O3/c1-2-5(8-7)3-4-6/h4-5,7H,1-3H2",OOC(C[CH2])CC=O
S(828),2,0,"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h7H,1,3-4H2",OOC(=O)CC[C]=C
S(5721),2,0,"InChI=1S/C5H7O3/c1-4-2-3-5(7-4)8-6/h6H,1-3H2",OO[C]1OC(CC1)=C
S(1923),1,0,InChI=1S/C5H6O2/c1-4-2-3-5(6)7-4/h1-3H2,O=C1OC(CC1)=C
S(1524),1,0,"InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2-4H,1H3",CC=1OC=CC=1
S(558),1,0,"InChI=1S/C5H8O2/c6-5-3-1-2-4(5)7-5/h4,6H,1-3H2",OC12OC1CCC2
S(1267),1,0,"InChI=1S/C5H6O2/c1-2-5-6-3-4(1)7-5/h3,5H,1-2H2",O1C2OC=C1CC2
S(4878),1,0,InChI=1S/C2H2O2/c3-2-1-4-2/h1H2,O=C1OC1
S(1477),2,0,"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3-4,6H,1-2H2",OC=CC(=O)C[CH2]
S(721),2,0,"InChI=1S/C5H7O3/c6-5-2-1-4(3-5)7-8-5/h4H,1-3H2",[O]C12OOC(C2)CC1
C4H9(1795),2,0,"InChI=1S/C4H9/c1-3-4-2/h1,3-4H2,2H3",CCC[CH2]
S(1830),2,0,"InChI=1S/C5H7O3/c1-3-7-8-5(2)4-6/h3-5H,1-2H2",O=CC(OOC=C)[CH2]
S(1113),2,0,"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h3,6-7H,1-2H2",O[C]1CCC(O)=C1
S(1452),2,0,"InChI=1S/C5H9O3/c6-3-5(8-7)4-1-2-4/h4-5,7H,1-3H2",OOC(C1CC1)C[O]
S(7027),2,0,"InChI=1S/C5H9O3/c6-3-5(8-7)4-1-2-4/h1,4-7H,2-3H2",OCC(OO)C1C[CH]1
S(741),2,0,"InChI=1S/C5H9O3/c6-3-5(8-7)4-1-2-4/h4-6H,1-3H2",OCC(O[O])C1CC1
S(1392),1,0,"InChI=1S/CH2O3/c2-1-4-3/h1,3H",OOC=O
S(4556),2,0,"InChI=1S/C5H9O/c1-3-4-5(2)6/h3-5H,1-2H3",[O]C(C)C=CC
