name,mult,charge,chi,orig_name,orig_chi,orig_smi
C5H7O(75)zr1,2,0,"AMChI=1/C5H7O/c1-4-3-5(2)6-4/h1,5H,3H2,2H3/b4-1-/t5-/m1/s1",C5H7O(75),"InChI=1S/C5H7O/c1-4-3-5(2)6-4/h1,5H,3H2,2H3",CC1OC(C1)=[CH]
C5H7O(75)er1,2,0,"AMChI=1/C5H7O/c1-4-3-5(2)6-4/h1,5H,3H2,2H3/b4-1+/t5-/m1/s1",C5H7O(75),"InChI=1S/C5H7O/c1-4-3-5(2)6-4/h1,5H,3H2,2H3",CC1OC(C1)=[CH]
S(386),2,0,"AMChI=1/C5H7O3/c1-5(8-7)4-3-2-6/h2H,1,3-4H2",S(386),"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h4H,1-3H2",O=CCCC(O[O])=C
C5H8O(92),1,0,AMChI=1/C5H8O/c6-5-3-1-2-4-5/h1-4H2,C5H8O(92),InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2,O=C1CCCC1
S(195),2,0,"AMChI=1/C5H7O3/c6-8-4-5-1-2-3-7-5/h1H,2-4H2",S(195),"InChI=1S/C5H7O3/c6-8-4-5-2-1-3-7-5/h2H,1,3-4H2",[O]OCC=1OCCC=1
S(119)r0,2,0,"AMChI=1/C5H7O3/c6-4-2-1-5(3-4)8-7/h1,5,7H,2-3H2/t5-/m0/s1",S(119),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h2,5,7H,1,3H2",OOC1CC(=O)C[CH]1
S(119)r1,2,0,"AMChI=1/C5H7O3/c6-4-2-1-5(3-4)8-7/h1,5,7H,2-3H2/t5-/m1/s1",S(119),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h2,5,7H,1,3H2",OOC1CC(=O)C[CH]1
C5H7O(60)r0,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h5H,1,3-4H2/t5-/m0/s1",C5H7O(60),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h5H,1,3-4H2",C=[C]C1OCC1
C5H7O(60)r1,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h5H,1,3-4H2/t5-/m1/s1",C5H7O(60),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h5H,1,3-4H2",C=[C]C1OCC1
S(147)rr0,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3/t4-,5-/m0/s1",S(147),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3",[O]OC1C(OC=C1)C
S(147)rs0,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3/t4-,5+/m0/s1",S(147),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3",[O]OC1C(OC=C1)C
S(147)rs1,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3/t4-,5+/m1/s1",S(147),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3",[O]OC1C(OC=C1)C
S(147)rr1,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3/t4-,5-/m1/s1",S(147),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h2-5H,1H3",[O]OC1C(OC=C1)C
C5H7O(68)r0,2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6-5/h3,5H,4H2,1H3/t5-/m0/s1",C5H7O(68),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h4-5H,2H2,1H3",CCC1OC=[C]1
C5H7O(68)r1,2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6-5/h3,5H,4H2,1H3/t5-/m1/s1",C5H7O(68),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h4-5H,2H2,1H3",CCC1OC=[C]1
S(646)r0,2,0,"AMChI=1/C5H7O3/c1-5-3-2-4(6)7-8-5/h5H,1-3H2/t5-/m0/s1",S(646),"InChI=1S/C5H7O3/c1-4-2-3-5(6)8-7-4/h4H,1-3H2",O=C1OOC(CC1)[CH2]
S(646)r1,2,0,"AMChI=1/C5H7O3/c1-5-3-2-4(6)7-8-5/h5H,1-3H2/t5-/m1/s1",S(646),"InChI=1S/C5H7O3/c1-4-2-3-5(6)8-7-4/h4H,1-3H2",O=C1OOC(CC1)[CH2]
S(101)rrs0,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4-,5+/m0/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
S(101)rsr0,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4+,5-/m0/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
S(101)rss0,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4+,5+/m0/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
S(101)rss1,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4+,5+/m1/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
S(101)rsr1,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4+,5-/m1/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
S(101)rrr1,1,0,"AMChI=1/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2/t3-,4-,5-/m1/s1",S(101),"InChI=1S/C5H8O3/c6-8-5-2-3-1-4(5)7-3/h3-6H,1-2H2",OOC1C2OC(C2)C1
C5H7O3(80)r0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7-5)3-5/h6H,1-3H2/t5-/m0/s1",C5H7O3(80),"InChI=1S/C5H7O3/c6-8-5-2-1-4(3-5)7-5/h6H,1-3H2",OOC12O[C](C2)CC1
C5H7O3(80)r1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7-5)3-5/h6H,1-3H2/t5-/m1/s1",C5H7O3(80),"InChI=1S/C5H7O3/c6-8-5-2-1-4(3-5)7-5/h6H,1-3H2",OOC12O[C](C2)CC1
S(780)rs,1,0,"AMChI=1/C5H6O2/c6-3-1-4-5(7-4)2-3/h4-5H,1-2H2/t4-,5+",S(780),"InChI=1S/C5H6O2/c6-3-1-4-5(2-3)7-4/h4-5H,1-2H2",O=C1CC2OC2C1
HO(82),2,0,AMChI=1/HO/h1H,HO(82),InChI=1S/HO/h1H,[OH]
S(214)r0,2,0,"AMChI=1/C5H7O3/c1-5(8-6)4-2-3-7-5/h2-3H,4H2,1H3/t5-/m0/s1",S(214),"InChI=1S/C5H7O3/c1-5(8-6)3-2-4-7-5/h2,4H,3H2,1H3",[O]OC1(OC=CC1)C
S(214)r1,2,0,"AMChI=1/C5H7O3/c1-5(8-6)4-2-3-7-5/h2-3H,4H2,1H3/t5-/m1/s1",S(214),"InChI=1S/C5H7O3/c1-5(8-6)3-2-4-7-5/h2,4H,3H2,1H3",[O]OC1(OC=CC1)C
S(810),2,0,"AMChI=1/C5H7O3/c6-4-1-2-5(3-4)8-7/h7H,1-3H2",S(810),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h7H,1-3H2",OO[C]1CCC(=O)C1
S(118),1,0,AMChI=1/C5H6O2/c6-4-1-2-5(7)3-4/h1-3H2,S(118),InChI=1S/C5H6O2/c6-4-1-2-5(7)3-4/h1-3H2,O=C1CCC(=O)C1
S(128)rrs0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4-,5+/m0/s1",S(128),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2",[O]OC1C2OC2CC1
S(128)rss0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4+,5+/m0/s1",S(128),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2",[O]OC1C2OC2CC1
S(128)rss1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4+,5+/m1/s1",S(128),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2",[O]OC1C2OC2CC1
S(128)rrs1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2/t3-,4-,5+/m1/s1",S(128),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-5H,1-2H2",[O]OC1C2OC2CC1
C2H3O(385),2,0,"AMChI=1/C2H3O/c1-2-3/h2H,1H2",C2H3O(385),"InChI=1S/C2H3O/c1-2-3/h2H,1H2",O=C[CH2]
C3H4(384),1,0,AMChI=1/C3H4/c1-3-2/h1-2H2,C3H4(384),InChI=1S/C3H4/c1-3-2/h1-2H2,C=C=C
C4H6(436),1,0,"AMChI=1/C4H6/c1-3-4-2/h3-4H,1-2H2",C4H6(436),"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2",C=CC=C
C5H7O(138)zzz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3-,5-4-",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)zze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3-,5-4+",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)zez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3+,5-4-",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)zee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3+,5-4+",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)ezz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3-,5-4-",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)eze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3-,5-4+",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)eez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3+,5-4-",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
C5H7O(138)eee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3+,5-4+",C5H7O(138),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
CHO(437),2,0,AMChI=1/CHO/c1-2/h1H,CHO(437),InChI=1S/CHO/c1-2/h1H,O=[CH]
S(769)z,2,0,"AMChI=1/C5H7O3/c1-5(8-7)4-2-3-6/h2-3,7H,1,4H2/b3-2-",S(769),"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h2,4,7H,1,3H2",OOC(C[CH]C=O)=C
S(769)e,2,0,"AMChI=1/C5H7O3/c1-5(8-7)4-2-3-6/h2-3,7H,1,4H2/b3-2+",S(769),"InChI=1S/C5H7O3/c1-5(8-7)3-2-4-6/h2,4,7H,1,3H2",OOC(C[CH]C=O)=C
S(765),2,0,"AMChI=1/C5H7O3/c1-5(7-8-5)4-3-2-6/h2H,1,3-4H2",S(765),"InChI=1S/C5H7O3/c1-5(7-8-5)3-2-4-6/h4H,1-3H2",O=CCCC1(OO1)[CH2]
S(122)r0,1,0,"AMChI=1/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2/t5-/m0/s1",S(122),"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2",OOC1CCC(=O)C1
S(122)r1,1,0,"AMChI=1/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2/t5-/m1/s1",S(122),"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2",OOC1CCC(=O)C1
C5H6O(57)r0,1,0,"AMChI=1/C5H6O/c1-2-5-3-4-6-5/h2-5H,1H2/t5-/m0/s1",C5H6O(57),"InChI=1S/C5H6O/c1-2-5-3-4-6-5/h2-5H,1H2",C=CC1OC=C1
C5H6O(57)r1,1,0,"AMChI=1/C5H6O/c1-2-5-3-4-6-5/h2-5H,1H2/t5-/m1/s1",C5H6O(57),"InChI=1S/C5H6O/c1-2-5-3-4-6-5/h2-5H,1H2",C=CC1OC=C1
S(206)r0,2,0,"AMChI=1/C5H7O3/c1-4-3-5(8-6)2-7-4/h2,5-6H,1,3H2/t5-/m0/s1",S(206),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h3,5-6H,1-2H2",OOC1CC(O[CH]1)=C
S(206)r1,2,0,"AMChI=1/C5H7O3/c1-4-3-5(8-6)2-7-4/h2,5-6H,1,3H2/t5-/m1/s1",S(206),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h3,5-6H,1-2H2",OOC1CC(O[CH]1)=C
C5H6O(125)r0,1,0,"AMChI=1/C5H6O/c1-2-3-5-4(1)6-5/h1,5H,2-3H2/t5-/m0/s1",C5H6O(125),"InChI=1S/C5H6O/c1-2-4-5(3-1)6-4/h2,5H,1,3H2",O1C2CCC=C12
C5H6O(125)r1,1,0,"AMChI=1/C5H6O/c1-2-3-5-4(1)6-5/h1,5H,2-3H2/t5-/m1/s1",C5H6O(125),"InChI=1S/C5H6O/c1-2-4-5(3-1)6-4/h2,5H,1,3H2",O1C2CCC=C12
S(131)rs0,2,0,"AMChI=1/C5H7O3/c1-5-3-2-4(7-8-5)6-5/h4H,1-3H2/t4-,5+/m0/s1",S(131),"InChI=1S/C5H7O3/c1-5-3-2-4(6-5)7-8-5/h4H,1-3H2",[CH2]C12OC(OO2)CC1
S(131)rs1,2,0,"AMChI=1/C5H7O3/c1-5-3-2-4(7-8-5)6-5/h4H,1-3H2/t4-,5+/m1/s1",S(131),"InChI=1S/C5H7O3/c1-5-3-2-4(6-5)7-8-5/h4H,1-3H2",[CH2]C12OC(OO2)CC1
C2H2O(362),1,0,AMChI=1/C2H2O/c1-2-3/h1H2,C2H2O(362),InChI=1S/C2H2O/c1-2-3/h1H2,O=C=C
C3H5(363),2,0,"AMChI=1/C3H5/c1-3-2/h3H,1-2H2",C3H5(363),"InChI=1S/C3H5/c1-3-2/h3H,1-2H2",[CH2]C=C
S(606)r0,2,0,"AMChI=1/C5H7O3/c6-8-5-4-3-1-2-7-5/h1-2,5H,3-4H2/t5-/m0/s1",S(606),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h2,4-5H,1,3H2",[O]OC1OC=CCC1
S(606)r1,2,0,"AMChI=1/C5H7O3/c6-8-5-4-3-1-2-7-5/h1-2,5H,3-4H2/t5-/m1/s1",S(606),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h2,4-5H,1,3H2",[O]OC1OC=CCC1
S(390)zr0,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1-/t5-/m0/s1",S(390),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(390)er0,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1+/t5-/m0/s1",S(390),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(390)zr1,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1-/t5-/m1/s1",S(390),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(390)er1,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1+/t5-/m1/s1",S(390),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
C5H7O(378)z,2,0,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3-",C5H7O(378),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",O=[C]C=CCC
C5H7O(378)e,2,0,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3+",C5H7O(378),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",O=[C]C=CCC
C5H7O(61)zr0,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2/b2-1-/t5-/m0/s1",C5H7O(61),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2",[CH]=CC1OCC1
C5H7O(61)er0,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2/b2-1+/t5-/m0/s1",C5H7O(61),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2",[CH]=CC1OCC1
C5H7O(61)zr1,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2/b2-1-/t5-/m1/s1",C5H7O(61),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2",[CH]=CC1OCC1
C5H7O(61)er1,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2/b2-1+/t5-/m1/s1",C5H7O(61),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h1-2,5H,3-4H2",[CH]=CC1OCC1
C2H4(64),1,0,AMChI=1/C2H4/c1-2/h1-2H2,C2H4(64),InChI=1S/C2H4/c1-2/h1-2H2,C=C
C3H3O(376)z,2,0,AMChI=1/C3H3O/c1-2-3-4/h1-3H/b2-1-,C3H3O(376),InChI=1S/C3H3O/c1-2-3-4/h1-3H,O=CC=[CH]
C3H3O(376)e,2,0,AMChI=1/C3H3O/c1-2-3-4/h1-3H/b2-1+,C3H3O(376),InChI=1S/C3H3O/c1-2-3-4/h1-3H,O=CC=[CH]
S(216)r0,2,0,"AMChI=1/C5H7O3/c6-4-3-2-1-5(4)8-7/h1,5,7H,2-3H2/t5-/m0/s1",S(216),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h3,5,7H,1-2H2",OOC1[CH]CCC1=O
S(216)r1,2,0,"AMChI=1/C5H7O3/c6-4-3-2-1-5(4)8-7/h1,5,7H,2-3H2/t5-/m1/s1",S(216),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h3,5,7H,1-2H2",OOC1[CH]CCC1=O
C5H7O(22)rr0,2,0,"AMChI=1/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2/t4-,5-/m0/s1",C5H7O(22),"InChI=1S/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2",[O]C12C(C1)CC2
C5H7O(22)rs1,2,0,"AMChI=1/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2/t4-,5+/m1/s1",C5H7O(22),"InChI=1S/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2",[O]C12C(C1)CC2
C5H7O(22)rr1,2,0,"AMChI=1/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2/t4-,5-/m1/s1",C5H7O(22),"InChI=1S/C5H7O/c6-5-2-1-4(5)3-5/h4H,1-3H2",[O]C12C(C1)CC2
S(551)r0,2,0,"AMChI=1/C5H7O3/c1-5-3-4(8-6)2-7-5/h2,5H,3H2,1H3/t5-/m0/s1",S(551),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h3-4H,2H2,1H3",[O]OC=1CC(OC=1)C
S(551)r1,2,0,"AMChI=1/C5H7O3/c1-5-3-4(8-6)2-7-5/h2,5H,3H2,1H3/t5-/m1/s1",S(551),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h3-4H,2H2,1H3",[O]OC=1CC(OC=1)C
C5H8O(95),1,0,"AMChI=1/C5H8O/c6-5-3-1-2-4-5/h1-2,5-6H,3-4H2",C5H8O(95),"InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-2,5-6H,3-4H2",OC1CC=CC1
C5H7O(221)rrr0,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4-,5-/m0/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H7O(221)rsr0,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4+,5-/m0/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H7O(221)rss0,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4+,5+/m0/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H7O(221)rrs1,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4-,5+/m1/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H7O(221)rsr1,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4+,5-/m1/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
C5H7O(221)rrr1,2,0,"AMChI=1/C5H7O/c6-4-1-3-2-5(3)4/h1,3-6H,2H2/t3-,4-,5-/m1/s1",C5H7O(221),"InChI=1S/C5H7O/c6-5-2-3-1-4(3)5/h2-6H,1H2",OC1C2C(C2)[CH]1
S(121)r0,2,0,"AMChI=1/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,5,7H,2-3H2/t5-/m0/s1",S(121),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,5,7H,2-3H2",OOC1C[CH]C(=O)C1
S(121)r1,2,0,"AMChI=1/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,5,7H,2-3H2/t5-/m1/s1",S(121),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1,5,7H,2-3H2",OOC1C[CH]C(=O)C1
C5H7O(222)rrs0,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4-,5+/m0/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(222)rsr0,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4+,5-/m0/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(222)rss0,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4+,5+/m0/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(222)rss1,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4+,5+/m1/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(222)rsr1,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4+,5-/m1/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
C5H7O(222)rrr1,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2/t3-,4-,5-/m1/s1",C5H7O(222),"InChI=1S/C5H7O/c6-5-3-1-2-4(3)5/h1,3-6H,2H2",OC1C2C1[CH]C2
S(937)rr0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5-/m0/s1",S(937),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2",OOC1C2O[C]2CC1
S(937)rs0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5+/m0/s1",S(937),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2",OOC1C2O[C]2CC1
S(937)rs1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5+/m1/s1",S(937),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2",OOC1C2O[C]2CC1
S(937)rr1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5-/m1/s1",S(937),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h4-6H,1-2H2",OOC1C2O[C]2CC1
S(1131)z,1,0,AMChI=1/C4H4O2/c5-3-1-2-4-6/h1-4H/b2-1-,S(1131),InChI=1S/C4H4O2/c5-3-1-2-4-6/h1-4H,O=CC=CC=O
S(1131)e,1,0,AMChI=1/C4H4O2/c5-3-1-2-4-6/h1-4H/b2-1+,S(1131),InChI=1S/C4H4O2/c5-3-1-2-4-6/h1-4H,O=CC=CC=O
S(1080),1,0,"AMChI=1/C4H6O/c1-2-4-3-5/h2-3H,1,4H2",S(1080),"InChI=1S/C4H6O/c1-2-3-4-5/h2,4H,1,3H2",O=CCC=C
S(990),1,0,"AMChI=1/C3H4O2/c4-1-3-2-5/h1-2H,3H2",S(990),"InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",O=CCC=O
CH2O2(989),1,0,"AMChI=1/CH2O2/c2-1-3/h1,3H",CH2O2(989),"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",OC=O
CH2O3(988),1,0,"AMChI=1/CH2O3/c2-1-4-3/h1,3H",CH2O3(988),"InChI=1S/CH2O3/c2-1-4-3/h1,3H",OOC=O
CH2O(987),1,0,AMChI=1/CH2O/c1-2/h1H2,CH2O(987),InChI=1S/CH2O/c1-2/h1H2,O=C
CHO3(986),2,0,AMChI=1/CHO3/c2-1-4-3/h1H,CHO3(986),InChI=1S/CHO3/c2-1-4-3/h1H,O=CO[O]
