name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(1639)rr1,2,0,"AMChI=1/C5H7O2/c6-4-1-3-5(7-3)2-4/h4-6H,1-2H2/t4-,5-/m1/s1",S(1639),"InChI=1S/C5H7O2/c6-3-1-4-5(2-3)7-4/h3-4,6H,1-2H2",OC1CC2O[C]2C1
S(3688)r0,2,0,"AMChI=1/C5H7O3/c1-4-2-5(8-6)3-7-4/h5H,1-3H2/t5-/m0/s1",S(3688),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h5H,1-3H2",[O]OC1CC(OC1)=C
S(3688)r1,2,0,"AMChI=1/C5H7O3/c1-4-2-5(8-6)3-7-4/h5H,1-3H2/t5-/m1/s1",S(3688),"InChI=1S/C5H7O3/c1-4-2-5(8-6)3-7-4/h5H,1-3H2",[O]OC1CC(OC1)=C
S(1538)rr0,2,0,"AMChI=1/C5H7O3/c1-4-2-3-6-8-5(1)7-4/h1,4-5H,2-3H2/t4-,5-/m0/s1",S(1538),"InChI=1S/C5H7O3/c1-2-6-8-5-3-4(1)7-5/h3-5H,1-2H2",O1C2CCOOC1[CH]2
S(1538)rs1,2,0,"AMChI=1/C5H7O3/c1-4-2-3-6-8-5(1)7-4/h1,4-5H,2-3H2/t4-,5+/m1/s1",S(1538),"InChI=1S/C5H7O3/c1-2-6-8-5-3-4(1)7-5/h3-5H,1-2H2",O1C2CCOOC1[CH]2
S(1538)rr1,2,0,"AMChI=1/C5H7O3/c1-4-2-3-6-8-5(1)7-4/h1,4-5H,2-3H2/t4-,5-/m1/s1",S(1538),"InChI=1S/C5H7O3/c1-2-6-8-5-3-4(1)7-5/h3-5H,1-2H2",O1C2CCOOC1[CH]2
C5H9O(215),2,0,"AMChI=1/C5H9O/c6-5-3-1-2-4-5/h5H,1-4H2",C5H9O(215),"InChI=1S/C5H9O/c6-5-3-1-2-4-5/h5H,1-4H2",[O]C1CCCC1
S(1473)rr0,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5-/m0/s1",S(1473),"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h3,5-6H,1-2H2",OC1C2O[C]2CC1
S(1473)rs0,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5+/m0/s1",S(1473),"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h3,5-6H,1-2H2",OC1C2O[C]2CC1
S(1473)rs1,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5+/m1/s1",S(1473),"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h3,5-6H,1-2H2",OC1C2O[C]2CC1
S(1473)rr1,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5(4)7-3/h4-6H,1-2H2/t4-,5-/m1/s1",S(1473),"InChI=1S/C5H7O2/c6-3-1-2-4-5(3)7-4/h3,5-6H,1-2H2",OC1C2O[C]2CC1
S(1578)r0,2,0,"AMChI=1/C5H7O3/c1-2-4(6)5(8)3-7/h2-3,5,7-8H,1H2/t5-/m0/s1",S(1578),"InChI=1S/C5H7O3/c1-2-4(7)5(8)3-6/h2-3,5-6,8H,1H2",OC(C(=O)C=C)[CH]O
S(1578)r1,2,0,"AMChI=1/C5H7O3/c1-2-4(6)5(8)3-7/h2-3,5,7-8H,1H2/t5-/m1/s1",S(1578),"InChI=1S/C5H7O3/c1-2-4(7)5(8)3-6/h2-3,5-6,8H,1H2",OC(C(=O)C=C)[CH]O
S(3485)z,2,0,"AMChI=1/C5H7O3/c1-4(2)3-5(7)8-6/h3,7H,1H2,2H3/b5-3-",S(3485),"InChI=1S/C5H7O3/c1-4(2)3-5(6)8-7/h3,6H,1H2,2H3",OC(O[O])=CC(C)=C
S(3485)e,2,0,"AMChI=1/C5H7O3/c1-4(2)3-5(7)8-6/h3,7H,1H2,2H3/b5-3+",S(3485),"InChI=1S/C5H7O3/c1-4(2)3-5(6)8-7/h3,6H,1H2,2H3",OC(O[O])=CC(C)=C
S(8099)z,2,0,"AMChI=1/C5H7O3/c1-4(2)3-5(6)7-8-5/h3,6H,1H2,2H3/b4-3-",S(8099),"InChI=1S/C5H7O3/c1-4(2)3-5(6)7-8-5/h3,6H,1H2,2H3",OC1(OO1)C=C(C)[CH2]
S(8099)e,2,0,"AMChI=1/C5H7O3/c1-4(2)3-5(6)7-8-5/h3,6H,1H2,2H3/b4-3+",S(8099),"InChI=1S/C5H7O3/c1-4(2)3-5(6)7-8-5/h3,6H,1H2,2H3",OC1(OO1)C=C(C)[CH2]
C5H6O(868),1,0,"AMChI=1/C5H6O/c1-5-4-2-3-6-5/h2-3H,1,4H2",C5H6O(868),"InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2,4H,1,3H2",C=C1OC=CC1
S(2937)rr0,2,0,"AMChI=1/C5H9O3/c6-8-5-3-4(5)1-2-7/h4-5,7H,1-3H2/t4-,5-/m0/s1",S(2937),"InChI=1S/C5H9O3/c6-2-1-4-3-5(4)8-7/h4-6H,1-3H2",OCCC1C(O[O])C1
S(2937)rs0,2,0,"AMChI=1/C5H9O3/c6-8-5-3-4(5)1-2-7/h4-5,7H,1-3H2/t4-,5+/m0/s1",S(2937),"InChI=1S/C5H9O3/c6-2-1-4-3-5(4)8-7/h4-6H,1-3H2",OCCC1C(O[O])C1
S(2937)rs1,2,0,"AMChI=1/C5H9O3/c6-8-5-3-4(5)1-2-7/h4-5,7H,1-3H2/t4-,5+/m1/s1",S(2937),"InChI=1S/C5H9O3/c6-2-1-4-3-5(4)8-7/h4-6H,1-3H2",OCCC1C(O[O])C1
S(2937)rr1,2,0,"AMChI=1/C5H9O3/c6-8-5-3-4(5)1-2-7/h4-5,7H,1-3H2/t4-,5-/m1/s1",S(2937),"InChI=1S/C5H9O3/c6-2-1-4-3-5(4)8-7/h4-6H,1-3H2",OCCC1C(O[O])C1
S(1701),2,0,"AMChI=1/C5H7O3/c6-5-4-3-2-1-7-8-5/h1H,2-4H2",S(1701),"InChI=1S/C5H7O3/c6-5-3-1-2-4-7-8-5/h4H,1-3H2",O=C1OO[CH]CCC1
S(8131),2,0,"AMChI=1/C5H7O3/c6-1-2-3-4-5(7)8/h1H,2-4H2",S(8131),"InChI=1S/C5H7O3/c6-4-2-1-3-5(7)8/h4H,1-3H2",[O]C(=O)CCCC=O
S(2335),2,0,"AMChI=1/C4H7O/c1-3-4-2-5/h2H,1,3-4H2",S(2335),"InChI=1S/C4H7O/c1-2-3-4-5/h4H,1-3H2",O=CCC[CH2]
S(1398),1,0,"AMChI=1/C4H4O2/c1-2-4(6)3-5/h2-3H,1H2",S(1398),"InChI=1S/C4H4O2/c1-2-4(6)3-5/h2-3H,1H2",O=C(C=C)C=O
S(7495),2,0,"AMChI=1/C5H7O3/c1-4(2)3-5(6)8-7/h7H,1-3H2",S(7495),"InChI=1S/C5H7O3/c1-4(2)3-5(6)8-7/h7H,1-3H2",OOC(=O)CC([CH2])=C
S(5503)z,2,0,"AMChI=1/C5H7O2/c6-3-4-1-2-5-7/h2-3,7H,4-5H2/b2-1-",S(5503),"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h2,5-6H,3-4H2",OCC=[C]CC=O
S(5503)e,2,0,"AMChI=1/C5H7O2/c6-3-4-1-2-5-7/h2-3,7H,4-5H2/b2-1+",S(5503),"InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h2,5-6H,3-4H2",OCC=[C]CC=O
S(913)z,1,0,"AMChI=1/C5H8O2/c6-3-4-1-2-5-7/h1-3,7H,4-5H2/b2-1-",S(913),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-2,5-6H,3-4H2",OCC=CCC=O
S(913)e,1,0,"AMChI=1/C5H8O2/c6-3-4-1-2-5-7/h1-3,7H,4-5H2/b2-1+",S(913),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-2,5-6H,3-4H2",OCC=CCC=O
S(7586)z,2,0,"AMChI=1/C5H7O2/c1-4-5(7)2-3-6/h2-3,7H,1,4H2/b5-2-",S(7586),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3-4,7H,1-2H2",OC(C[CH2])=CC=O
S(7586)e,2,0,"AMChI=1/C5H7O2/c1-4-5(7)2-3-6/h2-3,7H,1,4H2/b5-2+",S(7586),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3-4,7H,1-2H2",OC(C[CH2])=CC=O
S(1619)z,2,0,"AMChI=1/C5H7O2/c6-2-1-5(7)3-4-5/h1-2,7H,3-4H2/b2-1-",S(1619),"InChI=1S/C5H7O2/c6-4-3-5(7)1-2-5/h3-4,7H,1-2H2",OC1(CC1)C=C[O]
S(1619)e,2,0,"AMChI=1/C5H7O2/c6-2-1-5(7)3-4-5/h1-2,7H,3-4H2/b2-1+",S(1619),"InChI=1S/C5H7O2/c6-4-3-5(7)1-2-5/h3-4,7H,1-2H2",OC1(CC1)C=C[O]
C5H7O(306),2,0,"AMChI=1/C5H7O/c1-3-5-4-2-6/h3-4H,5H2,1H3",C5H7O(306),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4H,3H2,1H3",O=C=CC[CH]C
C5H7O(850)rr0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h4-5H,3H2,1H3/t4-,5-/m0/s1",C5H7O(850),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h4-5H,2H2,1H3",O=[C]C1C(C1)C
C5H7O(850)rs0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h4-5H,3H2,1H3/t4-,5+/m0/s1",C5H7O(850),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h4-5H,2H2,1H3",O=[C]C1C(C1)C
C5H7O(850)rs1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h4-5H,3H2,1H3/t4-,5+/m1/s1",C5H7O(850),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h4-5H,2H2,1H3",O=[C]C1C(C1)C
C5H7O(850)rr1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h4-5H,3H2,1H3/t4-,5-/m1/s1",C5H7O(850),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h4-5H,2H2,1H3",O=[C]C1C(C1)C
S(2738)r0,2,0,"AMChI=1/C5H7O/c1-5(2)4-3-6/h4-5H,1H2,2H3/t5-/m0/s1",S(2738),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3,5H,1H2,2H3",O=C=CC(C)[CH2]
S(2738)r1,2,0,"AMChI=1/C5H7O/c1-5(2)4-3-6/h4-5H,1H2,2H3/t5-/m1/s1",S(2738),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3,5H,1H2,2H3",O=C=CC(C)[CH2]
S(7936)z,2,0,"AMChI=1/C5H9O2/c1-7-3-2-4-5-6/h2-3,6H,1,4-5H2/b3-2-",S(7936),"InChI=1S/C5H9O2/c1-7-5-3-2-4-6/h3,5-6H,1-2,4H2",OCCC=CO[CH2]
S(7936)e,2,0,"AMChI=1/C5H9O2/c1-7-3-2-4-5-6/h2-3,6H,1,4-5H2/b3-2+",S(7936),"InChI=1S/C5H9O2/c1-7-5-3-2-4-6/h3,5-6H,1-2,4H2",OCCC=CO[CH2]
S(6537)r0,1,0,"AMChI=1/C3H4O2/c4-1-3-2-5-3/h1,3H,2H2/t3-/m0/s1",S(6537),"InChI=1S/C3H4O2/c4-1-3-2-5-3/h1,3H,2H2",O=CC1OC1
S(6537)r1,1,0,"AMChI=1/C3H4O2/c4-1-3-2-5-3/h1,3H,2H2/t3-/m1/s1",S(6537),"InChI=1S/C3H4O2/c4-1-3-2-5-3/h1,3H,2H2",O=CC1OC1
S(2287),2,0,AMChI=1/C3H3O3/c4-1-3(6)2-5/h1-3H,S(2287),InChI=1S/C3H3O3/c4-1-3(6)2-5/h1-3H,[O]C(C=O)C=O
S(6723)z,2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h3,6-7H,1,4H2/b3-2-",S(6723),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h2,6-7H,1,3H2",OC(CC=[C]O)=C
S(6723)e,2,0,"AMChI=1/C5H7O2/c1-5(7)4-3-2-6/h3,6-7H,1,4H2/b3-2+",S(6723),"InChI=1S/C5H7O2/c1-5(7)3-2-4-6/h2,6-7H,1,3H2",OC(CC=[C]O)=C
S(2458)r0,2,0,"AMChI=1/C5H9O3/c6-2-1-5-3-4-7-8-5/h1,5-6H,2-4H2/t5-/m0/s1",S(2458),"InChI=1S/C5H9O3/c6-3-1-5-2-4-7-8-5/h1,5-6H,2-4H2",OC[CH]C1OOCC1
S(2458)r1,2,0,"AMChI=1/C5H9O3/c6-2-1-5-3-4-7-8-5/h1,5-6H,2-4H2/t5-/m1/s1",S(2458),"InChI=1S/C5H9O3/c6-3-1-5-2-4-7-8-5/h1,5-6H,2-4H2",OC[CH]C1OOCC1
S(1568)r0,1,0,"AMChI=1/C5H10O2/c1-3-5(7)4-2-6/h2,5,7H,3-4H2,1H3/t5-/m0/s1",S(1568),"InChI=1S/C5H10O2/c1-2-5(7)3-4-6/h4-5,7H,2-3H2,1H3",OC(CC)CC=O
S(1568)r1,1,0,"AMChI=1/C5H10O2/c1-3-5(7)4-2-6/h2,5,7H,3-4H2,1H3/t5-/m1/s1",S(1568),"InChI=1S/C5H10O2/c1-2-5(7)3-4-6/h4-5,7H,2-3H2,1H3",OC(CC)CC=O
C5H6O(776),1,0,"AMChI=1/C5H6O/c6-2-5-1-3-4-5/h1-2H,3-4H2",C5H6O(776),"InChI=1S/C5H6O/c6-4-5-2-1-3-5/h2,4H,1,3H2",O=CC=1CCC=1
S(6178)rr0,2,0,"AMChI=1/C5H9O2/c1-3-2-4-5(6)7-4/h2,4-6H,3H2,1H3/t4-,5-/m0/s1",S(6178),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7-4/h3-6H,2H2,1H3",OC1OC1[CH]CC
S(6178)rs0,2,0,"AMChI=1/C5H9O2/c1-3-2-4-5(6)7-4/h2,4-6H,3H2,1H3/t4-,5+/m0/s1",S(6178),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7-4/h3-6H,2H2,1H3",OC1OC1[CH]CC
S(6178)rs1,2,0,"AMChI=1/C5H9O2/c1-3-2-4-5(6)7-4/h2,4-6H,3H2,1H3/t4-,5+/m1/s1",S(6178),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7-4/h3-6H,2H2,1H3",OC1OC1[CH]CC
S(6178)rr1,2,0,"AMChI=1/C5H9O2/c1-3-2-4-5(6)7-4/h2,4-6H,3H2,1H3/t4-,5-/m1/s1",S(6178),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7-4/h3-6H,2H2,1H3",OC1OC1[CH]CC
S(4255)rrs0,1,0,"AMChI=1/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2/t3-,4-,5+/m0/s1",S(4255),"InChI=1S/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2",OC1C2OC(C1)C2
S(4255)rss0,1,0,"AMChI=1/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2/t3-,4+,5+/m0/s1",S(4255),"InChI=1S/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2",OC1C2OC(C1)C2
S(4255)rss1,1,0,"AMChI=1/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2/t3-,4+,5+/m1/s1",S(4255),"InChI=1S/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2",OC1C2OC(C1)C2
S(4255)rrs1,1,0,"AMChI=1/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2/t3-,4-,5+/m1/s1",S(4255),"InChI=1S/C5H8O2/c6-4-1-3-2-5(4)7-3/h3-6H,1-2H2",OC1C2OC(C1)C2
S(1160)z,1,0,"AMChI=1/C5H6O2/c1-5(7)3-2-4-6/h2-4H,1H3/b3-2-",S(1160),"InChI=1S/C5H6O2/c1-5(7)3-2-4-6/h2-4H,1H3",O=C(C)C=CC=O
S(1160)e,1,0,"AMChI=1/C5H6O2/c1-5(7)3-2-4-6/h2-4H,1H3/b3-2+",S(1160),"InChI=1S/C5H6O2/c1-5(7)3-2-4-6/h2-4H,1H3",O=C(C)C=CC=O
S(603)r0,2,0,"AMChI=1/C5H9O2/c6-4-2-1-3-5(4)7/h5-7H,1-3H2/t5-/m0/s1",S(603),"InChI=1S/C5H9O2/c6-4-2-1-3-5(4)7/h4,6-7H,1-3H2",OC1CCC[C]1O
S(603)r1,2,0,"AMChI=1/C5H9O2/c6-4-2-1-3-5(4)7/h5-7H,1-3H2/t5-/m1/s1",S(603),"InChI=1S/C5H9O2/c6-4-2-1-3-5(4)7/h4,6-7H,1-3H2",OC1CCC[C]1O
S(5819)zr0,2,0,"AMChI=1/C5H7O3/c6-1-5(4-8)2-3-7/h2-3,5,7-8H,4H2/b3-2-/t5-/m0/s1",S(5819),"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1-2,5-7H,3H2",OCC(C=CO)[C]=O
S(5819)er0,2,0,"AMChI=1/C5H7O3/c6-1-5(4-8)2-3-7/h2-3,5,7-8H,4H2/b3-2+/t5-/m0/s1",S(5819),"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1-2,5-7H,3H2",OCC(C=CO)[C]=O
S(5819)zr1,2,0,"AMChI=1/C5H7O3/c6-1-5(4-8)2-3-7/h2-3,5,7-8H,4H2/b3-2-/t5-/m1/s1",S(5819),"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1-2,5-7H,3H2",OCC(C=CO)[C]=O
S(5819)er1,2,0,"AMChI=1/C5H7O3/c6-1-5(4-8)2-3-7/h2-3,5,7-8H,4H2/b3-2+/t5-/m1/s1",S(5819),"InChI=1S/C5H7O3/c6-2-1-5(3-7)4-8/h1-2,5-7H,3H2",OCC(C=CO)[C]=O
S(2041),1,0,"AMChI=1/C3H4O3/c4-1-2-3-5-6-3/h1,3H,2H2",S(2041),"InChI=1S/C3H4O3/c4-2-1-3-5-6-3/h2-3H,1H2",O=CCC1OO1
S(1977)r0,1,0,"AMChI=1/C5H8O3/c1-3-4(6)5(2)8-7/h3,5,7H,1H2,2H3/t5-/m0/s1",S(1977),"InChI=1S/C5H8O3/c1-3-5(6)4(2)8-7/h3-4,7H,1H2,2H3",OOC(C)C(=O)C=C
S(1977)r1,1,0,"AMChI=1/C5H8O3/c1-3-4(6)5(2)8-7/h3,5,7H,1H2,2H3/t5-/m1/s1",S(1977),"InChI=1S/C5H8O3/c1-3-5(6)4(2)8-7/h3-4,7H,1H2,2H3",OOC(C)C(=O)C=C
S(2130)z,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3,6H,1,4H2,2H3/b5-3-",S(2130),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,6H,1,4H2,2H3",OCC=C(C)[CH2]
S(2130)e,2,0,"AMChI=1/C5H9O/c1-5(2)3-4-6/h3,6H,1,4H2,2H3/b5-3+",S(2130),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,6H,1,4H2,2H3",OCC=C(C)[CH2]
S(628)zr0,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2/b3-2-/t5-/m0/s1",S(628),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2",OC(C=C[CH2])C=O
S(628)er0,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2/b3-2+/t5-/m0/s1",S(628),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2",OC(C=C[CH2])C=O
S(628)zr1,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2/b3-2-/t5-/m1/s1",S(628),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2",OC(C=C[CH2])C=O
S(628)er1,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2/b3-2+/t5-/m1/s1",S(628),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5,7H,1H2",OC(C=C[CH2])C=O
S(7978)r0,1,0,"AMChI=1/C5H8O2/c1-5-3-2-4(6)7-5/h5H,2-3H2,1H3/t5-/m0/s1",S(7978),"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",O=C1OC(CC1)C
S(7978)r1,1,0,"AMChI=1/C5H8O2/c1-5-3-2-4(6)7-5/h5H,2-3H2,1H3/t5-/m1/s1",S(7978),"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",O=C1OC(CC1)C
S(1535)rr0,1,0,"AMChI=1/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3/t4-,5-/m0/s1",S(1535),"InChI=1S/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3",OOC1OC(C)C=C1
S(1535)rs0,1,0,"AMChI=1/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3/t4-,5+/m0/s1",S(1535),"InChI=1S/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3",OOC1OC(C)C=C1
S(1535)rs1,1,0,"AMChI=1/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3/t4-,5+/m1/s1",S(1535),"InChI=1S/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3",OOC1OC(C)C=C1
S(1535)rr1,1,0,"AMChI=1/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3/t4-,5-/m1/s1",S(1535),"InChI=1S/C5H8O3/c1-4-2-3-5(7-4)8-6/h2-6H,1H3",OOC1OC(C)C=C1
C4H8(3937)z,1,0,"AMChI=1/C4H8/c1-3-4-2/h3-4H,1-2H3/b4-3-",C4H8(3937),"InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3",CC=CC
C4H8(3937)e,1,0,"AMChI=1/C4H8/c1-3-4-2/h3-4H,1-2H3/b4-3+",C4H8(3937),"InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3",CC=CC
S(8008)zr0,2,0,"AMChI=1/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2/b3-2-/t5-/m0/s1",S(8008),"InChI=1S/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2",[CH2]OC=CC1OC1
S(8008)er0,2,0,"AMChI=1/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2/b3-2+/t5-/m0/s1",S(8008),"InChI=1S/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2",[CH2]OC=CC1OC1
S(8008)zr1,2,0,"AMChI=1/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2/b3-2-/t5-/m1/s1",S(8008),"InChI=1S/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2",[CH2]OC=CC1OC1
S(8008)er1,2,0,"AMChI=1/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2/b3-2+/t5-/m1/s1",S(8008),"InChI=1S/C5H7O2/c1-6-3-2-5-4-7-5/h2-3,5H,1,4H2",[CH2]OC=CC1OC1
S(745),2,0,"AMChI=1/C5H9O2/c6-5(7)1-4-2-3-4/h1,4-7H,2-3H2",S(745),"InChI=1S/C5H9O2/c6-5(7)3-4-1-2-4/h3-7H,1-2H2",OC(O)[CH]C1CC1
S(6181)z,2,0,"AMChI=1/C5H9O2/c1-4-2-3-5(6)7/h2-3,5-7H,1,4H2/b3-2-",S(6181),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7/h3-7H,1-2H2",OC(O)C=CC[CH2]
S(6181)e,2,0,"AMChI=1/C5H9O2/c1-4-2-3-5(6)7/h2-3,5-7H,1,4H2/b3-2+",S(6181),"InChI=1S/C5H9O2/c1-2-3-4-5(6)7/h3-7H,1-2H2",OC(O)C=CC[CH2]
S(7003)z,2,0,"AMChI=1/C5H7O2/c1-4-5(6)3-2-7/h3,7H,4H2,1H3/b3-2-",S(7003),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3,6H,2H2,1H3",O[C]=CC(=O)CC
S(7003)e,2,0,"AMChI=1/C5H7O2/c1-4-5(6)3-2-7/h3,7H,4H2,1H3/b3-2+",S(7003),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h3,6H,2H2,1H3",O[C]=CC(=O)CC
S(3879)r0,2,0,"AMChI=1/C5H7O3/c1-3-5(2,4-6)8-7/h3-4H,1H2,2H3/t5-/m0/s1",S(3879),"InChI=1S/C5H7O3/c1-3-5(2,4-6)8-7/h3-4H,1H2,2H3",O=CC(O[O])(C)C=C
S(3879)r1,2,0,"AMChI=1/C5H7O3/c1-3-5(2,4-6)8-7/h3-4H,1H2,2H3/t5-/m1/s1",S(3879),"InChI=1S/C5H7O3/c1-3-5(2,4-6)8-7/h3-4H,1H2,2H3",O=CC(O[O])(C)C=C
S(4873)z,2,0,"AMChI=1/C5H9O/c1-5(2)4-3-6/h4-6H,1-2H3/b4-3-",S(4873),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,5-6H,1-2H3",O[C]=CC(C)C
S(4873)e,2,0,"AMChI=1/C5H9O/c1-5(2)4-3-6/h4-6H,1-2H3/b4-3+",S(4873),"InChI=1S/C5H9O/c1-5(2)3-4-6/h3,5-6H,1-2H3",O[C]=CC(C)C
S(2995)rr0,2,0,"AMChI=1/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3/t4-,5-/m0/s1",S(2995),"InChI=1S/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3",O=CC1OC1[CH]C
S(2995)rs0,2,0,"AMChI=1/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3/t4-,5+/m0/s1",S(2995),"InChI=1S/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3",O=CC1OC1[CH]C
S(2995)rs1,2,0,"AMChI=1/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3/t4-,5+/m1/s1",S(2995),"InChI=1S/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3",O=CC1OC1[CH]C
S(2995)rr1,2,0,"AMChI=1/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3/t4-,5-/m1/s1",S(2995),"InChI=1S/C5H7O2/c1-2-4-5(3-6)7-4/h2-5H,1H3",O=CC1OC1[CH]C
S(3164)zr0,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3/b3-2-/t5-/m0/s1",S(3164),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3",[O]C(C=CC)C=O
S(3164)er0,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3/b3-2+/t5-/m0/s1",S(3164),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3",[O]C(C=CC)C=O
S(3164)zr1,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3/b3-2-/t5-/m1/s1",S(3164),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3",[O]C(C=CC)C=O
S(3164)er1,2,0,"AMChI=1/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3/b3-2+/t5-/m1/s1",S(3164),"InChI=1S/C5H7O2/c1-2-3-5(7)4-6/h2-5H,1H3",[O]C(C=CC)C=O
