name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(2168)e,2,0,"AMChI=1/C5H7O2/c1-4(6)5(7)3-2/h3,7H,1H2,2H3/b5-3+",S(2168),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,7H,2H2,1H3",OC(C([O])=C)=CC
S(1474)z,2,0,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3-",S(1474),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",O=[C]C=CCC
S(1474)e,2,0,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3+",S(1474),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",O=[C]C=CCC
S(2205)z,1,0,"AMChI=1/C5H8O2/c1-4-2-3-5(6)7/h2-3,7H,4H2,1H3/b3-2-",S(2205),"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)",OC(C=CCC)=O
S(2205)e,1,0,"AMChI=1/C5H8O2/c1-4-2-3-5(6)7/h2-3,7H,4H2,1H3/b3-2+",S(2205),"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)",OC(C=CCC)=O
S(1258)z,2,0,"AMChI=1/C5H7O2/c6-5(1-2-7)3-4-5/h1-2,7H,3-4H2/b2-1-",S(1258),"InChI=1S/C5H7O2/c6-4-3-5(7)1-2-5/h3-4,6H,1-2H2",OC=CC1(CC1)[O]
S(1258)e,2,0,"AMChI=1/C5H7O2/c6-5(1-2-7)3-4-5/h1-2,7H,3-4H2/b2-1+",S(1258),"InChI=1S/C5H7O2/c6-4-3-5(7)1-2-5/h3-4,6H,1-2H2",OC=CC1(CC1)[O]
S(1924),1,0,"AMChI=1/C4H6O/c1-3-4(2)5/h3H,1H2,2H3",S(1924),"InChI=1S/C4H6O/c1-3-4(2)5/h3H,1H2,2H3",O=C(C=C)C
S(1292)zzz,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3-,5-2-,5-3-",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)zze,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3-,5-2-,5-3+",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)ezz,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3+,5-2-,5-3-",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)eze,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3+,5-2-,5-3+",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)zez,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3-,5-2+,5-3-",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)zee,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3-,5-2+,5-3+",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)eez,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3+,5-2+,5-3-",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(1292)eee,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3/b4-3+,5-2+,5-3+",S(1292),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,7H,1H3",OC(C=C[O])=CC
S(2186)r0,2,0,"AMChI=1/C5H7O2/c1-5-4(6)2-3-7-5/h2-3,5-6H,1H3/t5-/m0/s1",S(2186),"InChI=1S/C5H7O2/c1-4-5(6)2-3-7-4/h2-4,6H,1H3",O[C]1C=COC1C
S(2186)r1,2,0,"AMChI=1/C5H7O2/c1-5-4(6)2-3-7-5/h2-3,5-6H,1H3/t5-/m1/s1",S(2186),"InChI=1S/C5H7O2/c1-4-5(6)2-3-7-4/h2-4,6H,1H3",O[C]1C=COC1C
S(652)r0,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h5,7H,1H2,2H3/t5-/m0/s1",S(652),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h5,7H,1H2,2H3",OC([C]=C)C(C)=O
S(652)r1,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h5,7H,1H2,2H3/t5-/m1/s1",S(652),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h5,7H,1H2,2H3",OC([C]=C)C(C)=O
C5H8(677),1,0,"AMChI=1/C5H8/c1-3-4-5-2/h4H,1,5H2,2H3",C5H8(677),"InChI=1S/C5H8/c1-3-5-4-2/h5H,1,4H2,2H3",CCC=C=C
S(247)r0,2,0,"AMChI=1/C5H9O2/c6-7-5-3-1-2-4-5/h1,5-6H,2-4H2/t5-/m0/s1",S(247),"InChI=1S/C5H9O2/c6-7-5-3-1-2-4-5/h1,5-6H,2-4H2",OOC1CC[CH]C1
S(247)r1,2,0,"AMChI=1/C5H9O2/c6-7-5-3-1-2-4-5/h1,5-6H,2-4H2/t5-/m1/s1",S(247),"InChI=1S/C5H9O2/c6-7-5-3-1-2-4-5/h1,5-6H,2-4H2",OOC1CC[CH]C1
S(160),2,0,"AMChI=1/C5H9O2/c6-7-5-3-1-2-4-5/h5H,1-4H2",S(160),"InChI=1S/C5H9O2/c6-7-5-3-1-2-4-5/h5H,1-4H2",[O]OC1CCCC1
C5H9(158),2,0,"AMChI=1/C5H9/c1-2-4-5-3-1/h1H,2-5H2",C5H9(158),"InChI=1S/C5H9/c1-2-4-5-3-1/h1H,2-5H2",C1CC[CH]C1
S(2253)rs,1,0,"AMChI=1/C5H8O/c1-2-5-3-4(1)6-5/h4-5H,1-3H2/t4-,5+",S(2253),"InChI=1S/C5H8O/c1-2-5-3-4(1)6-5/h4-5H,1-3H2",O1C2CCC1C2
S(394)z,2,0,"AMChI=1/C5H7O2/c6-1-5-3-2-4-7-5/h1H,2-4H2/b5-1-",S(394),"InChI=1S/C5H7O2/c6-4-5-2-1-3-7-5/h4H,1-3H2",[O]C=C1CCCO1
S(394)e,2,0,"AMChI=1/C5H7O2/c6-1-5-3-2-4-7-5/h1H,2-4H2/b5-1+",S(394),"InChI=1S/C5H7O2/c6-4-5-2-1-3-7-5/h4H,1-3H2",[O]C=C1CCCO1
S(1877),2,0,"AMChI=1/C4H7O2/c1-2-4-6-5-3-1/h1H,2-4H2",S(1877),"InChI=1S/C4H7O2/c1-2-4-6-5-3-1/h1H,2-4H2",O1CC[CH]CO1
C3H5O(217)z,2,0,"AMChI=1/C3H5O/c1-2-3-4/h1-2,4H,3H2/b2-1-",C3H5O(217),"InChI=1S/C3H5O/c1-2-3-4/h1-2,4H,3H2",OCC=[CH]
C3H5O(217)e,2,0,"AMChI=1/C3H5O/c1-2-3-4/h1-2,4H,3H2/b2-1+",C3H5O(217),"InChI=1S/C3H5O/c1-2-3-4/h1-2,4H,3H2",OCC=[CH]
C3H5O(601),2,0,"AMChI=1/C3H5O/c1-2-3-4/h2H,1,3H2",C3H5O(601),"InChI=1S/C3H5O/c1-2-3-4/h2H,1,3H2",[O]CC=C
S(2285)r0,2,0,"AMChI=1/C3H5O/c1-3-2-4-3/h3H,1-2H2/t3-/m0/s1",S(2285),"InChI=1S/C3H5O/c1-3-2-4-3/h3H,1-2H2",[CH2]C1CO1
S(2285)r1,2,0,"AMChI=1/C3H5O/c1-3-2-4-3/h3H,1-2H2/t3-/m1/s1",S(2285),"InChI=1S/C3H5O/c1-3-2-4-3/h3H,1-2H2",[CH2]C1CO1
S(2300),2,0,"AMChI=1/C3H5O/c1-3-4-2/h3H,1-2H2",S(2300),"InChI=1S/C3H5O/c1-3-4-2/h3H,1-2H2",C=CO[CH2]
S(1471)zzz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3-,5-4-",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)zze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3-,5-4+",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)zez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3+,5-4-",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)zee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2-,4-3+,5-4+",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)ezz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3-,5-4-",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)eze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3-,5-4+",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)eez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3+,5-4-",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(1471)eee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-5H,1H3/b3-2+,4-3+,5-4+",S(1471),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-5H,1H3",[O]C=CC=CC
S(2351)zr0,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3/b3-2-/t5-/m0/s1",S(2351),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3",OC(C=O)C=CC
S(2351)er0,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3/b3-2+/t5-/m0/s1",S(2351),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3",OC(C=O)C=CC
S(2351)zr1,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3/b3-2-/t5-/m1/s1",S(2351),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3",OC(C=O)C=CC
S(2351)er1,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3/b3-2+/t5-/m1/s1",S(2351),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3",OC(C=O)C=CC
S(2342)r0,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6-5/h2-5H,1H3/t5-/m0/s1",S(2342),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2-5H,1H3",CC1O[CH]C=C1
S(2342)r1,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6-5/h2-5H,1H3/t5-/m1/s1",S(2342),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2-5H,1H3",CC1O[CH]C=C1
C3H5O(285)z,2,0,"AMChI=1/C3H5O/c1-3(2)4/h1,4H,2H3/b3-1-",C3H5O(285),"InChI=1S/C3H5O/c1-3(2)4/h1,4H,2H3",OC(=[CH])C
C3H5O(285)e,2,0,"AMChI=1/C3H5O/c1-3(2)4/h1,4H,2H3/b3-1+",C3H5O(285),"InChI=1S/C3H5O/c1-3(2)4/h1,4H,2H3",OC(=[CH])C
S(828)r0,2,0,"AMChI=1/C5H7O2/c1-5-2-3-4(6)7-5/h2,5H,3H2,1H3/t5-/m0/s1",S(828),"InChI=1S/C5H7O2/c1-4-2-3-5(6)7-4/h2,4H,3H2,1H3",O=C1OC([CH]C1)C
S(828)r1,2,0,"AMChI=1/C5H7O2/c1-5-2-3-4(6)7-5/h2,5H,3H2,1H3/t5-/m1/s1",S(828),"InChI=1S/C5H7O2/c1-4-2-3-5(6)7-4/h2,4H,3H2,1H3",O=C1OC([CH]C1)C
S(1993)r0,2,0,"AMChI=1/C5H7O2/c1-4-5(2)7-3-6/h4-5H,1H2,2H3/t5-/m0/s1",S(1993),"InChI=1S/C5H7O2/c1-3-5(2)7-4-6/h3,5H,1H2,2H3",O=[C]OC(C)C=C
S(1993)r1,2,0,"AMChI=1/C5H7O2/c1-4-5(2)7-3-6/h4-5H,1H2,2H3/t5-/m1/s1",S(1993),"InChI=1S/C5H7O2/c1-3-5(2)7-4-6/h3,5H,1H2,2H3",O=[C]OC(C)C=C
S(1878)r0,2,0,"AMChI=1/C4H7O2/c1-4-2-3-5-6-4/h4H,1-3H2/t4-/m0/s1",S(1878),"InChI=1S/C4H7O2/c1-4-2-3-5-6-4/h4H,1-3H2",[CH2]C1CCOO1
S(1878)r1,2,0,"AMChI=1/C4H7O2/c1-4-2-3-5-6-4/h4H,1-3H2/t4-/m1/s1",S(1878),"InChI=1S/C4H7O2/c1-4-2-3-5-6-4/h4H,1-3H2",[CH2]C1CCOO1
C3H3O(474)z,2,0,AMChI=1/C3H3O/c1-2-3-4/h1-3H/b2-1-,C3H3O(474),InChI=1S/C3H3O/c1-2-3-4/h1-3H,O=CC=[CH]
C3H3O(474)e,2,0,AMChI=1/C3H3O/c1-2-3-4/h1-3H/b2-1+,C3H3O(474),InChI=1S/C3H3O/c1-2-3-4/h1-3H,O=CC=[CH]
C5H8(68),1,0,"AMChI=1/C5H8/c1-3-5-4-2/h3-4H,1-2,5H2",C5H8(68),"InChI=1S/C5H8/c1-3-5-4-2/h3-4H,1-2,5H2",C=CCC=C
S(1123)zr0,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2/b3-1-/t5-/m0/s1",S(1123),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2",OC(C(=C)O)C=[CH]
S(1123)er0,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2/b3-1+/t5-/m0/s1",S(1123),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2",OC(C(=C)O)C=[CH]
S(1123)zr1,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2/b3-1-/t5-/m1/s1",S(1123),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2",OC(C(=C)O)C=[CH]
S(1123)er1,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2/b3-1+/t5-/m1/s1",S(1123),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5-7H,2H2",OC(C(=C)O)C=[CH]
S(1111)r0,2,0,"AMChI=1/C5H7O2/c6-4-3-1-2-5(4)7/h1-2,5-7H,3H2/t5-/m0/s1",S(1111),"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h1-2,4,6-7H,3H2",OC1C=CC[C]1O
S(1111)r1,2,0,"AMChI=1/C5H7O2/c6-4-3-1-2-5(4)7/h1-2,5-7H,3H2/t5-/m1/s1",S(1111),"InChI=1S/C5H7O2/c6-4-2-1-3-5(4)7/h1-2,4,6-7H,3H2",OC1C=CC[C]1O
S(2423),1,0,"AMChI=1/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,6-7H,3H2",S(2423),"InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,6-7H,3H2",OC=1CC=CC=1O
CH3(114),2,0,AMChI=1/CH3/h1H3,CH3(114),InChI=1S/CH3/h1H3,[CH3]
CCC(2457),1,0,"AMChI=1/C3H8/c1-3-2/h3H2,1-2H3",CCC(2457),"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3",CCC
C4H6(1976),1,0,"AMChI=1/C4H6/c1-3-4-2/h4H,1H2,2H3",C4H6(1976),"InChI=1S/C4H6/c1-3-4-2/h4H,1H2,2H3",CC=C=C
C4H6(1618),1,0,"AMChI=1/C4H6/c1-3-4-2/h1H,4H2,2H3",C4H6(1618),"InChI=1S/C4H6/c1-3-4-2/h1H,4H2,2H3",CCC#C
CO(2432),1,0,"AMChI=1/CH4O/c1-2/h2H,1H3",CO(2432),"InChI=1S/CH4O/c1-2/h2H,1H3",OC
S(1815),2,0,"AMChI=1/C5H9O/c1-3-4-5(2)6/h6H,1-4H2",S(1815),"InChI=1S/C5H9O/c1-3-4-5(2)6/h6H,1-4H2",OC(=C)CC[CH2]
S(2562),2,0,"AMChI=1/C5H9O/c1-5(6)4-3-2/h1,3-4H2,2H3",S(2562),"InChI=1S/C5H9O/c1-3-4-5(2)6/h2-4H2,1H3",[O]C(=C)CCC
S(2567),1,0,"AMChI=1/C5H10O2/c1-2-3-5(6)4-7/h7H,2-4H2,1H3",S(2567),"InChI=1S/C5H10O2/c1-2-3-5(7)4-6/h6H,2-4H2,1H3",OCC(=O)CCC
C2H3(194),2,0,"AMChI=1/C2H3/c1-2/h1H,2H2",C2H3(194),"InChI=1S/C2H3/c1-2/h1H,2H2",C=[CH]
S(619),2,0,"AMChI=1/C2H3O2/c1-2-4-3/h2H,1H2",S(619),"InChI=1S/C2H3O2/c1-2-4-3/h2H,1H2",[O]OC=C
S(2609),2,0,"AMChI=1/C2H3O2/c1-2-3-4-2/h2H,1H2",S(2609),"InChI=1S/C2H3O2/c1-2-3-4-2/h2H,1H2",[CH2]C1OO1
S(1535)z,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3H,4H2,2H3/b3-1-",S(1535),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3H,4H2,2H3",O=C(C=[CH])CC
S(1535)e,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3H,4H2,2H3/b3-1+",S(1535),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3H,4H2,2H3",O=C(C=[CH])CC
S(2565),1,0,"AMChI=1/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",S(2565),"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",O=C(CCC)C
C4H8(1168),1,0,"AMChI=1/C4H8/c1-3-4-2/h3H,1,4H2,2H3",C4H8(1168),"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",CCC=C
C3H3O(475),2,0,"AMChI=1/C3H3O/c1-3-2-4/h3H,1H2",C3H3O(475),"InChI=1S/C3H3O/c1-2-3-4/h2H,1H2",O=C=C[CH2]
S(2644),1,0,"AMChI=1/C3H4O2/c1-2-3(4)5/h2,5H,1H2",S(2644),"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)",OC(C=C)=O
S(1126)zr0,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3/b3-1-/t5-/m0/s1",S(1126),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3",OC(C=[CH])C(C)=O
S(1126)er0,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3/b3-1+/t5-/m0/s1",S(1126),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3",OC(C=[CH])C(C)=O
S(1126)zr1,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3/b3-1-/t5-/m1/s1",S(1126),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3",OC(C=[CH])C(C)=O
S(1126)er1,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3/b3-1+/t5-/m1/s1",S(1126),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3,5,7H,2H3",OC(C=[CH])C(C)=O
S(2240)r0,2,0,"AMChI=1/C5H7O2/c1-4-5(6)2-3-7-4/h2-3,5-6H,1H3/t5-/m0/s1",S(2240),"InChI=1S/C5H7O2/c1-4-5(6)2-3-7-4/h2-3,5-6H,1H3",OC1C=CO[C]1C
S(2240)r1,2,0,"AMChI=1/C5H7O2/c1-4-5(6)2-3-7-4/h2-3,5-6H,1H3/t5-/m1/s1",S(2240),"InChI=1S/C5H7O2/c1-4-5(6)2-3-7-4/h2-3,5-6H,1H3",OC1C=CO[C]1C
S(2179),1,0,"AMChI=1/C5H6O2/c1-4-5(6)2-3-7-4/h2-3,6H,1H3",S(2179),"InChI=1S/C5H6O2/c1-4-5(6)2-3-7-4/h2-3,6H,1H3",OC1=C(C)OC=C1
C5H7O(238)r0,2,0,"AMChI=1/C5H7O/c6-5-2-1-3-4-5/h2,5-6H,3-4H2/t5-/m0/s1",C5H7O(238),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h4-6H,1,3H2",OC1CC[C]=C1
C5H7O(238)r1,2,0,"AMChI=1/C5H7O/c6-5-2-1-3-4-5/h2,5-6H,3-4H2/t5-/m1/s1",C5H7O(238),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h4-6H,1,3H2",OC1CC[C]=C1
S(1914),2,0,"AMChI=1/C5H7O2/c1-3-4-7-5(2)6/h3H,1-2,4H2",S(1914),"InChI=1S/C5H7O2/c1-3-4-7-5(2)6/h3H,1-2,4H2",O=C(OCC=C)[CH2]
S(161)r0,2,0,"AMChI=1/C5H9O2/c6-7-5-1-2-3-4-5/h1,5-6H,2-4H2/t5-/m0/s1",S(161),"InChI=1S/C5H9O2/c6-7-5-3-1-2-4-5/h3,5-6H,1-2,4H2",OOC1CCC[CH]1
S(161)r1,2,0,"AMChI=1/C5H9O2/c6-7-5-1-2-3-4-5/h1,5-6H,2-4H2/t5-/m1/s1",S(161),"InChI=1S/C5H9O2/c6-7-5-3-1-2-4-5/h3,5-6H,1-2,4H2",OOC1CCC[CH]1
CCOO(865),1,0,"AMChI=1/C2H6O2/c1-2-4-3/h3H,2H2,1H3",CCOO(865),"InChI=1S/C2H6O2/c1-2-4-3/h3H,2H2,1H3",OOCC
S(530),2,0,"AMChI=1/C5H7O2/c1-5-2-3-6-7-4-5/h2H,1,3-4H2",S(530),"InChI=1S/C5H7O2/c1-5-2-3-6-7-4-5/h2H,1,3-4H2",[CH2]C1=CCOOC1
S(1476)z,1,0,"AMChI=1/C5H8O2/c6-3-1-2-4-5-7/h1-3,7H,4-5H2/b2-1-",S(1476),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-2,4,7H,3,5H2",OCCC=CC=O
S(1476)e,1,0,"AMChI=1/C5H8O2/c6-3-1-2-4-5-7/h1-3,7H,4-5H2/b2-1+",S(1476),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-2,4,7H,3,5H2",OCCC=CC=O
S(2682)r0,2,0,"AMChI=1/C5H7O2/c1-5-2-4(6)7-3-5/h5H,1-3H2/t5-/m0/s1",S(2682),"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h4H,1-3H2",O=C1CC([CH2])CO1
S(2682)r1,2,0,"AMChI=1/C5H7O2/c1-5-2-4(6)7-3-5/h5H,1-3H2/t5-/m1/s1",S(2682),"InChI=1S/C5H7O2/c1-4-2-5(6)7-3-4/h4H,1-3H2",O=C1CC([CH2])CO1
C3H5(284)z,2,0,"AMChI=1/C3H5/c1-3-2/h1,3H,2H3/b3-1-",C3H5(284),"InChI=1S/C3H5/c1-3-2/h1,3H,2H3",CC=[CH]
C3H5(284)e,2,0,"AMChI=1/C3H5/c1-3-2/h1,3H,2H3/b3-1+",C3H5(284),"InChI=1S/C3H5/c1-3-2/h1,3H,2H3",CC=[CH]
C(2431),1,0,AMChI=1/CH4/h1H4,C(2431),InChI=1S/CH4/h1H4,C
S(1119)zz,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2/b5-3-,5-4-",S(1119),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2",OC(=C(O)C=C)[CH2]
S(1119)ze,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2/b5-3-,5-4+",S(1119),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2",OC(=C(O)C=C)[CH2]
S(1119)ez,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2/b5-3+,5-4-",S(1119),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2",OC(=C(O)C=C)[CH2]
S(1119)ee,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2/b5-3+,5-4+",S(1119),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h3,6-7H,1-2H2",OC(=C(O)C=C)[CH2]
S(2170)z,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,1H2,2H3/b5-4-",S(2170),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,1H2,2H3",OC(C)=C(O)C=C
S(2170)e,1,0,"AMChI=1/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,1H2,2H3/b5-4+",S(2170),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,1H2,2H3",OC(C)=C(O)C=C
S(2198)z,1,0,"AMChI=1/C5H8O2/c1-4(6)5(7)3-2/h3,6-7H,1H2,2H3/b5-3-",S(2198),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,2H2,1H3",OC(C(O)=C)=CC
S(2198)e,1,0,"AMChI=1/C5H8O2/c1-4(6)5(7)3-2/h3,6-7H,1H2,2H3/b5-3+",S(2198),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3,6-7H,2H2,1H3",OC(C(O)=C)=CC
S(956)zzz,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3-,5-2-,5-3-",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)zze,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3-,5-2-,5-3+",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)ezz,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3+,5-2-,5-3-",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)eze,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3+,5-2-,5-3+",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
S(956)zez,2,0,"AMChI=1/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2/b4-3-,5-2+,5-3-",S(956),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2-4,6-7H,1H2",OC(=C[CH]O)C=C
